id,title,author,publication_year,publisher,price,genre
0375821813,Hoot (Newbery Honor Book),CARL HIAASEN,2002,Knopf Books for Young Readers,35,Young Adult
0812516826,Catnap : A Midnight Louie Mystery (A Midnight Louie Mystery),Carole Nelson Douglas,1993,Forge Books,31,Adventure
0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987,Del Rey,14,Travel
0679420118,A Dangerous Place: California's Unsettling Fate (Images of America),Marc Reisner,2003,Pantheon Books,36,Mystery
0871137380,Black Hawk Down: A Story of Modern War,Mark Bowden,1999,Atlantic Monthly Press,30,Historical Fiction
0741409690,The Burberry Style,Jonathan Pearce,2002,Infinity Publishing.com,34,Thriller
0741407213,Heavier Than Air (Balona Books),Jonathan Pearce,2001,Infinity Publishing.com,30,Thriller
0759612277,A Little Honesty: Trials and Triumphs of a Prince of Balona,Jonathan Pearce,2001,1stBooks Library,14,Travel
0741402858,The Balona Klongs,Jonathan Pearce,1999,Buy Books on the web.com,20,Travel
1585007366,Sang Froyd (Balona Books),Jonathan Pearce,1999,1stBooks Library,24,Thriller
074141127X,The Chocolate Korndog,Jonathan Pearce,2002,Infinity Publishing (PA),37,Memoir
0741403471,One Brick Shy,Jonathan Pearce,2000,Infinity Publishing (PA),16,Thriller
0741403781,Spring Break,Jonathan Pearce,2000,Infinity Publishing (PA),21,Thriller
0741403056,Focusing the Private Eye,Jonathan Pearce,2000,Infinity Publishing (PA),16,Drama
0741405784,A Cuisine of Leftovers,Jonathan Pearce,2000,Infinity Publishing (PA),34,Horror
0741402912,Finding Dad,Jonathan Pearce,1999,Infinity Publishing (PA),10,Graphic Novels
0553568760,Natural Causes,Michael Palmer,1995,Bantam Books,30,Drama
034538184X,Degree of Guilt,Richard North Patterson,1995,Ballantine Books,30,Fiction
0140620125,Wuthering Heights (Penguin Popular Classics),Emily Bronte,1994,Penguin Books Ltd,35,Mystery
0140620109,Emma (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,23,Travel
0375420827,The Art of Travel,Alain de Botton,2002,Pantheon,30,Romance
0671745530,SO LONG AND THANKS FOR ALL THE FISH (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1991,Pocket,21,Graphic Novels
0805062971,Fight Club,Chuck Palahniuk,1999,Owl Books,20,Fiction
0553211412,Wuthering Heights,Emily Bronte,1983,Bantam,20,Biography
0671510053,SHIPPING NEWS,Annie Proulx,1994,Scribner,13,Cookbooks
1573229385,The Frog King: A Love Story,Adam Davies,2002,Riverhead Books,19,Adventure
0945397410,Outhouses of Alaska,Harry M. Walker,1996,Epicenter Press,30,Drama
0385334036,The Smoke Jumper,Nicholas Evans,2001,Delacorte Press,8,Self-Help
0060914653,The Unbearable Lightness of Being,Milan Kundera,1988,Harpercollins,20,Romance
0345347536,A Spell for Chameleon (Xanth Novels (Paperback)),Piers Anthony,1987,Del Rey Books,25,Biography
055321313X,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982,Bantam Classics,32,Adventure
3473540420,"Das Kurze Leben Der Sophie Scholl (Fiction, Poetry and Drama)",Vinke,0,Ravensburger Buchverlag Otto Maier GmbH,23,Romance
0375507256,Cloud Atlas : A Novel,DAVID MITCHELL,2004,Random House Trade Paperbacks,31,Romance
0060529709,Everything Is Illuminated : A Novel,Jonathan Safran Foer,2003,Perennial,31,Young Adult
0876850867,Post Office,Charles Bukowski,1980,Black Sparrow Books,15,Poetry
0140274154,On the Road (Essential.penguin S.),Jack Kerouac,1998,Penguin Books Ltd,25,Travel
0679743464,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),Haruki Murakami,1993,Vintage Books USA,21,Adventure
0375704027,Norwegian Wood (Vintage International Original),Haruki Murakami,2000,Vintage Books USA,12,Science
0874067391,A Little Princess,Frances Hodgson  Burnett,1996,Pages Publishing Group,18,Poetry
0590484753,Talking to Dragons (Enchanted Forest Chronicles (Paperback)),Patricia C. Wrede,1995,Point Fantasy,30,Poetry
0451527038,The Call of the Wild: And Selected Stories (Signet Classics (Paperback)),Jack London,1998,Signet Classics,26,Young Adult
1590520777,A Life God Rewards for Teens (The Breakthrough Series),Bruce Wilkinson,2002,Multnomah,8,Young Adult
0590484672,Calling on Dragons (Read with Me Paperbacks),Patricia C. Wrede,1994,Point Fantasy,33,Thriller
0975311255,A Temporary New Wife,Malcolm Goodway,2004,AuthorsOmniscient Publishers,31,Young Adult
0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone,19,Memoir
0553586122,Reap the Wind,Iris Johansen,2002,Bantam Books,28,Horror
0553584510,The Survivors Club,LISA GARDNER,2003,Bantam,27,Science Fiction
0345341201,Sins of Omission,FERN MICHAELS,1989,Ivy Books,22,Mystery
1551662744,White Lies,Linda Howard,1997,Mira,9,Self-Help
0440175623,Random Winds,Belva Plain,1987,Dell,36,Drama
0440216842,The Carousel,Belva Plain,1998,Dell,9,Science
0345443284,While I Was Gone,Sue Miller,1999,Ballantine Books,29,Drama
0553285653,Grass,Sheri S. Tepper,1990,Spectra Books,27,Cookbooks
0394800133,One Fish Two Fish Red Fish Blue Fish (I Can Read It All by Myself Beginner Books),DR SEUSS,1960,Random House Books for Young Readers,21,Science
0060972777,This Boy's Life: A Memoir,Tobias Wolff,1989,Perennial,9,History
0064401472,Zlateh the Goat and Other Stories,Isaac Bashevis Singer,1984,HarperCollins Publishers,18,Biography
0156001942,Winter's Tale,Mark Helprin,1995,Harvest Books,32,Self-Help
055326382X,The Dancing Wu Li Masters: An Overview of the New Physics,Gary Zukav,1994,Bantam Books,19,Thriller
0345418018,The World According to Garp (Ballantine Reader's Circle),John Irving,1997,Ballantine Books,13,Science Fiction
0684801469,Farewell To Arms,Ernest Hemingway,1995,Scribner,26,Science Fiction
0393961192,"The American Constitution: Its Origins and Development, Seventh Edition, Volume II",Alfred H. Kelly,1991,W. W. Norton &amp; Company,28,Cookbooks
9997522052,Collected Works of Emile Zola,Emile Zola,2001,Chatto &amp; Windus,17,Self-Help
0872203492,Plato Complete Works,Plato,1997,Hackett Publishing Company,35,Mystery
0312420145,The Twenty-Seventh City : A Novel (Bestselling Backlist),Jonathan Franzen,2001,Picador,36,History
0911104542,"Cat (kat), n",B Kliban,1975,Workman Pub. Co,8,Adventure
0375401318,Breaking Clean,JUDY BLUNT,2002,Knopf,18,Memoir
0140253602,Felicia's Journey,William Trevor,1996,Penguin Books,37,Self-Help
0671789422,Possessing the Secret of Joy,Alice Walker,1993,Pocket,29,Graphic Novels
1566193966,History of Croatia,Stephen Gazi,0,Barnes Noble Books,26,Poetry
014016930X,Angle of Repose (Contemporary American Fiction),Wallace Stegner,1992,Penguin Books,34,Drama
0140077022,White Noise (Contemporary American Fiction),Don DeLillo,1991,Penguin Books,34,Romance
0679732764,Invisible Man,Ralph Ellison,1995,Vintage Books USA,31,Fiction
0553273604,Of Love and Shadows,Isabel Allende,1988,Bantam Books,36,Self-Help
0553273914,The House of the Spirits,Isabel Allende,1986,Bantam Books,9,Travel
0060256672,Where the Sidewalk Ends : Poems and Drawings,Shel Silverstein,1974,HarperCollins,25,Travel
039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co,9,History
1859671500,Glorious Country: Food Crafts Decorating,Liz Trigg,1995,Natl Book Network,26,Graphic Novels
0810935627,Loving,Charles Sullivan,1992,Harry N Abrams,21,Mystery
0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,32,Historical Fiction
0671003755,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press,19,Graphic Novels
0553268449,JITTERBUG PERFUME,TOM ROBBINS,1985,Bantam,34,Fantasy
0684844729,STONES FROM THE RIVER,Ursula Hegi,1997,Simon &amp; Schuster,36,Mystery
0395051649,Clarissa (abridged),Samuel Richardson,1962,Houghton Mifflin Company,34,History
0375705228,Italian Fever: A Novel,Valerie Martin,2000,Vintage Books USA,23,Mystery
038001503X,One Hundred Years of Solitude,Gabriel Garcia Marquez,1970,Avon Books,28,Mystery
0835607860,The Illustrated Encyclopedia of Buddhist Wisdom,Gill Farrer-Halls,2000,Quest Books,16,Drama
158574218X,Common Phrases: And Where They Come From,John Mordock,2001,The Lyons Press,12,Drama
0806996021,"Notions And Potions: A Safe, Practical Guide To Creating Magic &amp; Miracles",Susan Bowes,1997,Sterling Publishing,8,Horror
0440215625,Dragonfly in Amber,DIANA GABALDON,1993,Dell,36,Horror
0316777730,Naked,David Sedaris,1998,Back Bay Books,34,Travel
0375501851,White Teeth,Zadie Smith,2000,Random House,10,Romance
0877733759,Writing Down the Bones,NATALIE GOLDBERG,1986,Shambhala,30,Science Fiction
0805019367,"K Is for Killer (Grafton, Sue. Kinsey Millhone Mysteries.)",Sue Grafton,1994,Henry Holt &amp; Company,15,Mystery
0140070206,Ironweed,William J. Kennedy,1989,Penguin Books,18,Graphic Novels
0140236589,Swimming in the Volcano: A Novel,Bob Shacochis,1994,Penguin Books,19,Adventure
0140042393,The Grapes of Wrath,John Steinbeck,1976,Penguin USA,16,Thriller
1590520653,The Grace and Truth Paradox: Responding with Christlike Balance,Randy Alcorn,2003,Multnomah,37,Fantasy
1590521994,The Best Thing I Ever Did for My Marriage : 50 Real Life Stories,Nancy Cobb,2003,Multnomah,31,Young Adult
3446202218,Kreutzersonate. Eine Liebesgeschichte,Margriet de Moor,2002,Hanser,15,Fiction
3499134446,Tollivers Reisen. Stadtgeschichten IV.,Armistead Maupin,1995,Rowohlt Tb.,30,Horror
067142517X,"HOW TO WIN FRIENDS, REVISED",Dale Carnegie,1981,Simon &amp; Schuster,30,Drama
0671726889,CUCKOO'S EGG,Clifford Stoll,1990,Pocket,9,Adventure
0446601241,Kiss the Girls,James Patterson,1995,Warner Books,15,Adventure
0451124340,Different Seasons,Stephen King,1983,Penguin Putnam~mass,28,Young Adult
0345384466,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books,10,Fiction
0446604801,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books,17,Travel
0345422392,Vittorio the Vampire: New Tales of the Vampires,Anne Rice,2001,Ballantine Books,35,Poetry
0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage,31,Memoir
0440414717,My Life in Dog Years,Gary Paulsen,1999,Yearling Books,10,Horror
0689715625,Black Gold,Marguerite Henry,1992,Aladdin,9,Mystery
0812539389,Red Unicorn (Tor Fantasy),Tanith Lee,1998,Tor Books,15,Adventure
0152013369,The Silent Storm: Scholastic Edition,Sherry Garland,1996,Harcourt,37,Cookbooks
0425124819,Black Rainbow,Barbara Michaels,1994,Berkley Publishing Group,32,Science
0345409469,The Demon-Haunted World: Science As a Candle in the Dark,Carl Sagan,1997,Ballantine Books,37,Biography
1558747346,"Teen Love:  On Relationships, A Book for Teenagers",Kimberly Kirberger,1999,Health Communications,27,Mystery
0373250177,On The Verge (Red Dress Ink (Paperback)),Ariella Papa,2002,Red Dress Ink,15,Horror
0763615382,Chaser: A Novel in E-Mails,Michael J. Rosen,2002,Candlewick Press (MA),31,Graphic Novels
0965975401,Cool Women,Dawn Chipman,1997,Girl Press,34,Science Fiction
0141001771,Welcome to My Planet: Where English Is Sometimes Spoken,Shannon Olson,2001,Penguin Books,17,Fantasy
068930935X,A STRING OF CHANCES (String of Chances Nrf),Phyllis Reynolds Naylor,1982,Atheneum,18,Fantasy
0451523369,"Frankenstein Or, the Modern Prometheus",Mary Wollstonecraft Shelley,1994,Signet Book,15,Fiction
0786884622,World of Pies : A Novel,Karen Stolz,2001,Hyperion,19,Self-Help
0449005569,Love: A User's Guide,CLARE NAYLOR,1999,Ballantine Books,20,Science
0671027344,The Perks of Being a Wallflower,Stephen Chbosky,1999,MTV,9,Fiction
8885989632,Patapim e patapam (Le formiche),Antonio Albanese,1994,Baldini&amp;Castoldi,19,Drama
0786927089,Dragons of Summer Flame,Margaret Weis,2002,Wizards of the Coast,20,Mystery
0684831058,DANCING AT THE RASCAL FAIR,Ivan Doig,1996,Scribner,32,Fantasy
006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins,24,Graphic Novels
0684819066,"A Beautiful Mind : A Biography of John Forbes Nash, Jr.",Sylvia Nasar,1998,Simon &amp; Schuster,12,Graphic Novels
0375420673,The Bridegroom: Stories (Great Reads),Ha Jin,2000,Pantheon Books,26,Historical Fiction
0140368558,Kiss the Dust,Elizabeth Laird,1994,Puffin Books,8,Drama
0395353416,"Slippage: Previously Poised, Previously Uncollected Stories",Harlan Ellison,1997,Houghton Mifflin,12,Horror
0066211611,Portrait in Sepia,Isabel Allende,2001,HarperCollins Publishers,20,Adventure
0312254164,The Pilgrimage Road to Santiago : The Complete Cultural Handbook,David M. Gitlitz,2000,St. Martin's Griffin,21,Young Adult
3453147243,Der Magier. Der Erbe der Nacht.,Wolfgang Hohlbein,1999,Heyne,36,Science Fiction
3746611229,Der fremde Freund. (Drachenblut).,Christoph Hein,1982,Aufbau Tb,12,Self-Help
3492229336,Die Meute der Erben.,Gaby Hauptmann,1999,Piper,20,Thriller
3453177800,Ein Mann fÃ?Â¼r jede Gelegenheit.,Carolyn See,2001,Heyne,9,Horror
3423009152,Der Geteilte Himmel,Christa Wolf,0,Deutscher Taschenbuch Verlag,31,Romance
3596133319,Helden wie wir.,Thomas Brussig,1998,"Fischer (Tb.), Frankfurt",12,Memoir
3822813397,Schamanismus. Reisen der Seele. Magische KrÃ?Â¤fte. Ekstase und Heilung.,Piers Vitebsky,2001,Taschen Verlag,14,Science
3426871874,Entdecke den Schamanen in dir. Reise in die innere Welt des Alltags.,Christopher Weidner,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",25,Biography
3453171977,Das Meer und kleine Fische.,Terry Pratchett,2000,Heyne,9,Young Adult
3423620005,Sofies Welt. Roman Ã?Â¼ber die Geschichte der Philosophie.,Jostein Gaarder,1999,Dtv,14,Memoir
034537522X,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),J.R.R. TOLKIEN,1992,Del Rey,19,Memoir
0345375211,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1),J. R. R. Tolkien,1992,Del Rey Books,19,Poetry
034545829X,Waking Up Screaming: Haunting Tales of Terror,H. P. Lovecraft,2003,Del Rey Books,34,Drama
0140042520,Dharma Bums,Jack Kerouac,1991,Penguin Books,15,Thriller
0380789035,American Gods,Neil Gaiman,2002,HarperTorch,26,Poetry
0446677574,Just Here Trying to Save a Few Lives : Tales of Life and Death from the ER,Pamela Grim,2002,Warner Books,31,Historical Fiction
0345358791,2061: Odyssey Three,Arthur C. Clarke,1991,Del Rey Books,37,Romance
0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial,22,Thriller
0380558483,Pigeon,Jay Bennett,1983,Harpercollins Juvenile Books,34,Memoir
1558171398,Deadly Sleep,John Applegate,1988,Pinnacle Books,18,Memoir
0425121046,Demon Night,J. Michael Straczynski,1990,Berkley Pub Group,33,Travel
0441317502,Harp and the Blade,John Myers Myers,1985,Ace Books,36,Drama
0804102279,"The World, the Flesh and the Devil",Reay Tannahill,1988,Ivy Books,24,Romance
0812551389,"The Skystone (Whyte, Jack. Camulod Chronicles, Bk. 1.)",Jack Whyte,1996,Forge,9,Adventure
0345298985,"One Tree (Donaldson, Stephen R. Second Chronicles of Thomas Covenant, Bk. 2.)",Stephen R. Donaldson,1982,Ballantine Books,29,Adventure
0345316991,White Gold Wielder Chronicles 3 (Second Chronicles of Thomas Covenant),Stephen R Donaldson,1984,Ballantine Books,9,Self-Help
034531042X,Wounded Land (Second Chronicles of Thomas Covenant),Stephen R. Donaldson,1981,Del Rey Books,25,Self-Help
0345310306,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book Three)",Stephen R. Donaldson,1979,Del Rey Books,18,Young Adult
0345310292,Illearth War / Thomas Covenant #02 (Chronicles of Thomas Covenant the Unbeliever),Stephen Donaldson,1978,Ballantine Books,37,Young Adult
034531011X,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book One)",Stephen R. Donaldson,1978,Del Rey Books,27,Thriller
0679734058,Killing Mister Watson,Peter Matthiessen,1991,Vintage Books USA,30,Drama
0451130448,Exocet,Jack Higgins,1984,Penguin Putnam~mass,22,Science
0553266500,The Crib,Paul Kent,1987,Bantam Books,11,Fiction
0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company,19,Biography
0345370775,Jurassic Park,Michael Crichton,1999,Ballantine Books,34,Romance
0441366945,Imaginary Lands,Robin McKinley,1985,Ace Books,33,Historical Fiction
0553574833,So That Others May Live: Caroline Hebard &amp; Her Search-And-Rescue Dogs,Hank Whittemore,1996,Bantam Books,22,Biography
0915950839,How to Get Your Kid to Eat but Not Too Much,Ellyn Satter,1987,Bull Publishing Company,8,Memoir
0060242388,Shape Changer,Bill Brittain,1994,Harpercollins Juvenile Books,24,Adventure
0452265347,The Piano Lesson (Plume Drama),August Wilson,1990,Plume Books,14,Young Adult
0743457943,Trading Places,Fern Michaels,2003,Pocket Star,21,Science
0373484224,Stanislaski Brothers (Silhouette Promo),Nora Roberts,2000,Silhouette,11,Mystery
0553205757,Housekeeping,Marilynn Robinson,1982,Bantam Books,15,Historical Fiction
0060171510,A Feather on the Breath of God: A Novel,Sigrid Nunez,1995,HarperCollins Publishers,21,Science
0312421001,I Thought My Father Was God: And Other True Tales from NPR's National Story Project,Paul Auster,2002,Picador,31,Horror
0786000988,Highland Fling,Amanda Scott,1995,Pinnacle Books,20,Young Adult
0380789019,Neverwhere,Neil Gaiman,1998,Avon,37,Cookbooks
0451135989,French Lieutenant Woman,John Fowles,1981,Penguin Putnam~mass,18,Graphic Novels
0380018179,The Thorn Birds,Colleen McCullough,1978,Avon,32,Biography
0679004785,"Fodor's Exploring London, 4th Edition (Fodor's Exploring London)",Christopher Catling,2000,Fodor's,18,Fantasy
0684825821,On Her Own Ground : The Life and Times of Madam C.J. Walker,A'Lelia Bundles,2001,Scribner,14,Fantasy
0517395754,Four Complete Lord Peter Wimsey Novels,Dorothy L. Sayers,1982,Random House Value Publishing,25,Graphic Novels
067101420X,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,Pocket,32,Drama
0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc,27,Fiction
0394557433,Gift From The Sea,Anne Morrow Lindbergh,1986,Pantheon Books,24,Adventure
0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam,13,Fiction
0312169787,The Red Tent : A Novel,Anita Diamant,1997,St. Martin's Press,34,Drama
0942257324,The Earth House,Jeanne Duprau,1992,New Chapter Press,11,Memoir
0805008950,Tracks,Louise Erdrich,1988,Smithmark Pub,30,Fantasy
0786866276,Mother of Pearl,Melinda Haynes,1999,Hyperion,18,Fiction
0151000638,Baba: A Return to China upon My Father's Shoulders,Belle Yang,1994,Harcourt,36,Fantasy
0140266771,Larry's Party,Carol Shields,1998,Penguin Books,32,Horror
015644450X,In Love &amp; Trouble: Stories of Black Women,Alice Walker,1974,Harvest Books,13,Self-Help
0679723420,Pale Fire: A Novel (Vintage International),Vladimir Vladimirovich Nabokov,1989,Vintage Books USA,29,Science
